event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-30 20:34:01 UTC,purchase,5889300,1487580007306888126,,,3.0,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5877766,1605161575889502297,,,4.43,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5855512,1487580006350586771,appliances.environment.vacuum,max,2.3,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5855507,1487580006350586771,appliances.environment.vacuum,max,79.21,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5649105,1487580005511725929,,,3.97,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5649107,1487580005511725929,,,3.97,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5649237,1487580005511725929,,,3.97,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5704761,1487580007306888126,,,2.86,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5712801,1487580007256556476,,,2.79,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5730211,1487580005268456287,,,9.59,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5730212,1487580005268456287,,,9.57,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5800787,1487580007306888126,,,3.0,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5866964,1487580009051717646,,sunuv,44.65,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5849033,1487580005092295511,,uno,9.29,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5840114,1487580007189447609,,runail,3.08,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5840113,1487580007189447609,,runail,3.08,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5815758,1487580007256556476,,domix,4.57,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5814515,1487580013539623112,,,47.0,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5813414,1897124478404526487,,,3.33,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5809871,1605161575889502297,,grattol,2.86,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5751383,1487580005092295511,,uno,9.59,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5792800,1487580005268456287,,,9.59,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5786837,1783999068909863670,,smart,5.16,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5786836,1783999068909863670,,smart,5.27,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5772164,1487580005268456287,,grattol,5.95,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5771971,2141560642253881670,,,5.03,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5754854,1487580005268456287,,,8.41,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:01 UTC,purchase,5754149,1487580007936033754,,yoko,3.17,447525870,65a89e8a-1841-4f69-b2d8-d7ba78a3dc68
2019-11-30 20:34:02 UTC,view,5884306,1487580013321519293,,,4.25,550335019,bceae02a-c832-489f-9a96-9a4eb3d9de0d
2019-11-30 20:34:03 UTC,cart,5809912,1602943681873052386,,grattol,4.97,159277817,842522dc-ba48-81d7-fb19-8d62d664ed36
2019-11-30 20:34:03 UTC,view,5765554,1487580012021285001,,domix,10.98,358895567,1517682a-a7f7-494a-b202-5e90ab373388
2019-11-30 20:34:03 UTC,cart,5896429,1487580009051717646,,jessnail,34.4,579847583,08dedabc-70f7-4ad0-8b67-f209e45cb6b8
2019-11-30 20:34:04 UTC,view,5884235,1487580007675986893,,,1.68,567248077,35934b2e-5bee-4a16-868f-bc0784731858
2019-11-30 20:34:04 UTC,cart,5837924,1487580007634043851,,,0.6,419898109,9f77bfe4-843c-4493-8a6e-458dacfd1bd3
2019-11-30 20:34:05 UTC,view,5747360,1487580010821714008,,,0.9,497255065,ee49f342-4d97-49f4-a805-ff58ed8ded45
2019-11-30 20:34:07 UTC,cart,5855118,1487580005092295511,,,22.94,512317861,4920a9be-dbab-458c-a17c-4ef74387cfdf
2019-11-30 20:34:07 UTC,cart,5714898,1487580005511725929,,,4.13,562534825,d08e90fc-699f-4a9f-bf1e-152dedb665b0
2019-11-30 20:34:07 UTC,view,5893093,1487580013212467384,,,18.92,517139038,dce7a765-a5ce-42f4-a2f1-965abe890777
2019-11-30 20:34:08 UTC,cart,5809911,1602943681873052386,,grattol,4.71,159277817,842522dc-ba48-81d7-fb19-8d62d664ed36
2019-11-30 20:34:08 UTC,view,5854831,1602943681873052386,,grattol,5.08,316541772,52aecdc1-7762-4e34-bce9-79d3de7c8f40
2019-11-30 20:34:09 UTC,view,5900873,1487580005511725929,,,5.16,553458314,3535429b-aca9-4ea1-ad35-38e5bfbf1778
2019-11-30 20:34:09 UTC,cart,5888544,1487580005092295511,,,18.44,512317861,4920a9be-dbab-458c-a17c-4ef74387cfdf
2019-11-30 20:34:09 UTC,cart,5738799,1487580009143992338,,concept,4.35,579867564,9c346f87-cf87-4117-bc7f-2d54afbd3a74
2019-11-30 20:34:11 UTC,remove_from_cart,5691773,1487580007936033754,,staleks,6.33,564623609,613a8671-0223-4dfe-88ee-67640dc0eb04
2019-11-30 20:34:11 UTC,view,5883345,1487580005671109489,,masura,4.13,579865852,6a6f1fa1-05bf-4c72-9fb6-97e9bb5d4787
2019-11-30 20:34:11 UTC,view,5828610,1487580009227878422,,solomeya,1.75,542603903,d286994d-4af8-4db2-b006-beaa18e502d2
2019-11-30 20:34:12 UTC,view,5756367,1532652067498229876,,,2.71,527476376,544e5d98-c7fe-4e67-979c-ced8212dbcb4
2019-11-30 20:34:12 UTC,view,5686079,1487580008145748965,,,0.49,377998010,968f1aea-75fa-4335-a0c5-de0c3750bdb8
2019-11-30 20:34:13 UTC,view,5818981,1842735760499802745,,kinetics,8.57,478837365,988d4543-1217-408f-b7c3-0129a563f0a3
2019-11-30 20:34:14 UTC,cart,5835904,1487580007634043851,,irisk,0.6,419898109,9f77bfe4-843c-4493-8a6e-458dacfd1bd3
2019-11-30 20:34:14 UTC,view,5814828,1487580005897601916,,runail,2.14,534672653,718cd1b8-9a51-4e85-822a-d763bfa5e0d0
2019-11-30 20:34:15 UTC,view,5837465,1487580005134238553,,runail,3.57,528565219,dfce61bf-26c7-40c5-9600-c6faff8d10ab
2019-11-30 20:34:15 UTC,view,5825428,1487580013279576251,,,7.94,579800620,c66935db-554f-4e39-ac9f-8da1e98df663
2019-11-30 20:34:17 UTC,view,5902089,1487580007675986893,,,2.02,396241465,c5412158-2724-4555-a786-60adde1a1925
2019-11-30 20:34:17 UTC,remove_from_cart,5670720,1487580010796548183,,,0.46,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:17 UTC,remove_from_cart,5670720,1487580010796548183,,,0.46,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:17 UTC,cart,5680396,1487580006317032337,,,1.14,462298557,57bd5257-f82b-4333-af00-6e0b0849daa9
2019-11-30 20:34:18 UTC,cart,5885863,1487580007852147670,,,3.43,473812148,1b0a6943-6eee-4501-916d-8e8865d10012
2019-11-30 20:34:18 UTC,view,5848410,1487580007675986893,,freedecor,0.67,577099406,3c081c42-c5ca-4e0b-851e-ea690f8e8ab1
2019-11-30 20:34:18 UTC,cart,5776130,1487580013472514244,,art-visage,1.84,579900113,bbdc653d-2b08-4159-a104-a0e117e76845
2019-11-30 20:34:18 UTC,view,5787010,1487580006644188066,,,5.7,555676508,71fad4c7-75dc-4f4e-9ed1-8bfe7f459d16
2019-11-30 20:34:18 UTC,cart,5836516,1487580013522845895,,nagaraku,3.44,532444409,d4f036fe-724c-41dd-8061-71444067a1a0
2019-11-30 20:34:19 UTC,view,5849923,1487580013522845895,,bioaqua,6.48,268974125,ff07a5e0-7084-4b01-bec1-3f7da4bfdac4
2019-11-30 20:34:19 UTC,cart,5822662,1487580005461394279,,bluesky,4.71,225529857,1537fa92-875b-4cd4-bdb0-9588c0135640
2019-11-30 20:34:20 UTC,view,5819250,1487580005713052531,,ingarden,4.3,505837010,c5848f1a-df90-4a67-b908-59ba51ac6bf7
2019-11-30 20:34:20 UTC,view,5814828,1487580005897601916,,runail,2.14,534672653,718cd1b8-9a51-4e85-822a-d763bfa5e0d0
2019-11-30 20:34:20 UTC,remove_from_cart,5896170,1487580004916134735,,,3.68,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:20 UTC,cart,5885848,1487580007910867929,,,6.49,561612351,eda5fd6e-9b57-4cc2-87a9-1b2952f46b3b
2019-11-30 20:34:20 UTC,remove_from_cart,5896170,1487580004916134735,,,3.68,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:21 UTC,cart,5692863,1487580007910867929,,yoko,6.79,461423675,96fd7b44-c291-4ada-9313-07379a0a043d
2019-11-30 20:34:21 UTC,cart,6940,1487580007936033754,,runail,2.49,473812148,1b0a6943-6eee-4501-916d-8e8865d10012
2019-11-30 20:34:21 UTC,remove_from_cart,5889091,1487580005092295511,,,4.13,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:21 UTC,remove_from_cart,5896178,1487580004916134735,,,4.14,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:21 UTC,remove_from_cart,5896178,1487580004916134735,,,4.14,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:22 UTC,cart,5569528,1487580012969197740,,,3.1,579891483,609a066b-65aa-4a43-8390-0fc4833f33ac
2019-11-30 20:34:22 UTC,remove_from_cart,5889091,1487580005092295511,,,4.13,502274982,26a803ea-7c4e-42a2-8dab-803d9388c667
2019-11-30 20:34:22 UTC,view,5878923,1487580007256556476,,,7.68,491694784,edf0bb8f-a820-4abc-8b68-dbaf5b58e46c
2019-11-30 20:34:23 UTC,view,5834489,1487580008145748965,,pole,0.51,377998010,968f1aea-75fa-4335-a0c5-de0c3750bdb8
2019-11-30 20:34:25 UTC,view,5902677,1487580011903844485,,naomi,7.95,567490010,e681f4ba-6c5f-4744-ba6d-cfe595d8d500
2019-11-30 20:34:25 UTC,cart,5823936,1487580006350586771,appliances.environment.vacuum,polarus,55.03,389153895,a5475415-d834-4656-aafd-fdbc2cadd007
2019-11-30 20:34:26 UTC,cart,5823646,1487580004916134735,,,4.95,509653872,60c8addc-7d11-47a0-95ec-517a5559b0c9
2019-11-30 20:34:28 UTC,cart,5870815,1487580007675986893,,milv,0.68,545692512,1f556857-1254-4334-97e8-6578d1c2cb7b
2019-11-30 20:34:28 UTC,view,5646938,1487580005511725929,,,5.38,545649890,8b74b6a6-7255-4001-86ef-43a9c5844fb6
2019-11-30 20:34:29 UTC,view,5802437,2151191070984110951,,,4.27,579900604,1b487975-1eaa-4b20-b437-93ff3686503c
2019-11-30 20:34:29 UTC,view,5814831,1487580005897601916,,runail,2.14,534672653,718cd1b8-9a51-4e85-822a-d763bfa5e0d0
2019-11-30 20:34:29 UTC,view,5715618,1487580006300255120,,,71.41,579515046,44d26eea-d54a-48e8-9c09-b9c424a845df
2019-11-30 20:34:30 UTC,cart,59892,1487580007634043851,,runail,0.9,419898109,9f77bfe4-843c-4493-8a6e-458dacfd1bd3
2019-11-30 20:34:34 UTC,cart,5635067,1487580005754995573,,,4.0,579896006,4f3a997d-daf4-429b-8bd9-b91cdbe45fac
2019-11-30 20:34:34 UTC,view,5816169,1602943681873052386,,grattol,4.97,579204125,fb1e2869-640d-4d72-824c-51e167e9d70c
2019-11-30 20:34:35 UTC,view,5854822,1602943681873052386,,grattol,4.86,316541772,52aecdc1-7762-4e34-bce9-79d3de7c8f40
2019-11-30 20:34:35 UTC,cart,5776130,1487580013472514244,,art-visage,1.84,579900113,bbdc653d-2b08-4159-a104-a0e117e76845
2019-11-30 20:34:36 UTC,view,5824613,1487580005671109489,,masura,3.52,579898830,d64ee275-3b62-4d1b-a961-c291c76c826d
2019-11-30 20:34:38 UTC,view,5811802,1487580005671109489,,masura,2.63,528565219,b59f8b77-0eaa-47ce-8e79-d6d7a29462ef
2019-11-30 20:34:39 UTC,view,5834493,1487580008145748965,,pole,0.75,377998010,968f1aea-75fa-4335-a0c5-de0c3750bdb8
